,variable,value
25400,Onestep,0.40613706363436547
25401,Onestep,0.7615836260139133
25402,Onestep,0.6437909291572956
25403,Onestep,0.5096857211697676
25404,Onestep,0.8137004179030584
25405,Onestep,0.09156067357795339
25406,Onestep,0.7254324789735289
25407,Onestep,0.7812234860728755
25408,Onestep,0.4753472388017465
25409,Onestep,0.5096153169577862
25410,Onestep,0.5772547931099262
25411,Onestep,0.7231959970572601
25412,Onestep,0.33406348894119553
25413,Onestep,0.5322490447660608
25414,Onestep,0.5224870932940986
25415,Onestep,0.6555179960806463
25416,Onestep,0.630894561303144
25417,Onestep,0.5073206906806804
25418,Onestep,0.48534555356404485
25419,Onestep,0.6350452935392121
25420,Onestep,0.6610266533495491
25421,Onestep,0.6512202258606408
25422,Onestep,0.5814869229077957
25423,Onestep,0.6227786281947357
25424,Onestep,0.6956542730165578
25425,Onestep,0.6933829210851945
25426,Onestep,0.6509605099610897
25427,Onestep,0.6220720985891129
25428,Onestep,0.8407838780444734
25429,Onestep,0.3992662116834388
25430,Onestep,0.7026995673915026
25431,Onestep,0.35257061521359784
25432,Onestep,0.67191415244193
25433,Onestep,0.6333303454337056
25434,Onestep,0.6554269621109575
25435,Onestep,0.7246562462831924
25436,Onestep,0.5081002159591119
25437,Onestep,0.11750095988207591
25438,Onestep,0.5697335732602848
25439,Onestep,0.6358847634851186
25440,Onestep,0.39897750652131203
25441,Onestep,0.5243410787773793
25442,Onestep,0.6962999180591141
25443,Onestep,0.38117027473079257
25444,Onestep,0.5910055178319107
25445,Onestep,0.4332596288327859
25446,Onestep,0.46889049568302577
25447,Onestep,0.38414015402928514
25448,Onestep,0.11420203989315442
25449,Onestep,0.4666721737743833
25450,Onestep,0.5511088688033889
25451,Onestep,0.4464643038228633
25452,Onestep,0.09592527516867627
25453,Onestep,0.6167476593525304
25454,Onestep,0.6238405094877747
25455,Onestep,0.4412774424833389
25456,Onestep,0.08973379849199623
25457,Onestep,0.5163165592302148
25458,Onestep,0.5916173515912575
25459,Onestep,0.7153412840809404
25460,Onestep,0.5368133450760955
25461,Onestep,0.625995633412264
25462,Onestep,0.6347532778799461
25463,Onestep,0.40352167000908146
25464,Onestep,0.5655824191610105
25465,Onestep,0.5910798598735414
25466,Onestep,0.7384099852273966
25467,Onestep,0.7213650134199814
25468,Onestep,0.6714830371686014
25469,Onestep,0.3268349254351927
25470,Onestep,0.4367773236885226
25471,Onestep,0.4001233379916995
25472,Onestep,0.09534703826038296
25473,Onestep,0.4471889477967398
25474,Onestep,0.7455081860635759
25475,Onestep,0.3852012425886683
25476,Onestep,0.588166285285245
25477,Onestep,0.7395648148883418
25478,Onestep,0.8543697290076054
25479,Onestep,0.09437722532446204
25480,Onestep,0.37384238993455854
25481,Onestep,0.6138415590713189
25482,Onestep,0.09487583541371797
25483,Onestep,0.6516777496041349
25484,Onestep,0.5707548520784741
25485,Onestep,0.33369987552063035
25486,Onestep,0.41583088663669243
25487,Onestep,0.3666166975370995
25488,Onestep,0.4906385666087938
25489,Onestep,0.7131447338035606
25490,Onestep,0.45307483493043466
25491,Onestep,0.6367769183512054
25492,Onestep,0.8245842365441467
25493,Onestep,0.4384100849546092
25494,Onestep,0.8348128854073922
25495,Onestep,0.7463719337265369
25496,Onestep,0.5917529701758284
25497,Onestep,0.630571709550453
25498,Onestep,0.09822592081284615
25499,Onestep,0.5090545376459032
25500,Onestep,0.7313276498397439
25501,Onestep,0.44779310175538245
25502,Onestep,0.6746865005041045
25503,Onestep,0.5363307555429471
25504,Onestep,0.5186319742100567
25505,Onestep,0.6854778341001035
25506,Onestep,0.8751917129900408
25507,Onestep,0.7117298006014059
25508,Onestep,0.5357959286791955
25509,Onestep,0.4261614695798902
25510,Onestep,0.8477492663745918
25511,Onestep,0.5938174745788185
25512,Onestep,0.7905126514528802
25513,Onestep,0.09043249408575176
25514,Onestep,0.6037819496011938
25515,Onestep,0.5354925823059531
25516,Onestep,0.5813037526622666
25517,Onestep,0.4878674807185984
25518,Onestep,0.816906144342416
25519,Onestep,0.803095949295414
25520,Onestep,0.4370342568613683
25521,Onestep,0.34620627775315244
25522,Onestep,0.6637071518424746
25523,Onestep,0.6817031302751306
25524,Onestep,0.6958504063458109
25525,Onestep,0.7105769646715739
25526,Onestep,0.7554970565801907
25527,Onestep,0.6944675214265534
25528,Onestep,0.12000788533171078
25529,Onestep,0.09845115699242538
25530,Onestep,0.08954598510139009
25531,Onestep,0.7344665596550768
25532,Onestep,0.6786583557432109
25533,Onestep,0.8175632334424345
25534,Onestep,0.09849487752549756
25535,Onestep,0.7055138214402299
25536,Onestep,0.545508148504777
25537,Onestep,0.6374513091090206
25538,Onestep,0.09343722670809046
25539,Onestep,0.7690513435971755
25540,Onestep,0.6814846410160971
25541,Onestep,0.5467238790807818
25542,Onestep,0.8807755181731585
25543,Onestep,0.09310758678682177
25544,Onestep,0.5454066744999826
25545,Onestep,0.5554807001969548
25546,Onestep,0.7118723251228144
25547,Onestep,0.4194816995398963
25548,Onestep,0.7690873268414441
25549,Onestep,0.7522717792680129
25550,Onestep,0.6401599316317962
25551,Onestep,0.6662250755419223
25552,Onestep,0.47868620077780755
25553,Onestep,0.848001771512753
25554,Onestep,0.6989844973810035
25555,Onestep,0.0881302775834236
25556,Onestep,0.7903428424588936
25557,Onestep,0.7988279584059856
25558,Onestep,0.7366317871170929
25559,Onestep,0.759007642992245
25560,Onestep,0.8357069581417611
25561,Onestep,0.44738137925618615
25562,Onestep,0.5712704677434617
25563,Onestep,0.487448589182373
25564,Onestep,0.7781699708138796
25565,Onestep,0.7209223379470223
25566,Onestep,0.7259689890052934
25567,Onestep,0.5492556464550974
25568,Onestep,0.684025997793809
25569,Onestep,0.5973170268187805
25570,Onestep,0.7558639943698621
25571,Onestep,0.5601177803434289
25572,Onestep,0.37920605750661884
25573,Onestep,0.10601206995335632
25574,Onestep,0.7838084804496698
25575,Onestep,0.5101942120668823
25576,Onestep,0.6047205314362989
25577,Onestep,0.5232497369766289
25578,Onestep,0.7807627097456148
25579,Onestep,0.7626391381045017
25580,Onestep,0.5283653587957646
25581,Onestep,0.7382565821508127
25582,Onestep,0.6890657728095649
25583,Onestep,0.6502841501916805
25584,Onestep,0.8309697796298346
25585,Onestep,0.567466905165523
25586,Onestep,0.7213656856910207
25587,Onestep,0.08907505422565837
25588,Onestep,0.746727000998493
25589,Onestep,0.10229240043512283
25590,Onestep,0.7222802760473584
25591,Onestep,0.7725377537924901
25592,Onestep,0.728601924833551
25593,Onestep,0.6813523831422713
25594,Onestep,0.8810285757868914
25595,Onestep,0.7979368244522572
25596,Onestep,0.43565229705028835
25597,Onestep,0.6518760823185996
25598,Onestep,0.8736174667125594
25599,Onestep,0.7577697369142522
25600,Onestep,0.5484706180785088
25601,Onestep,0.6647554687455217
25602,Onestep,0.5302451332858291
25603,Onestep,0.5032506768654458
25604,Onestep,0.7599051118307829
25605,Onestep,0.09173647966612601
25606,Onestep,0.34917827934944873
25607,Onestep,0.4320115201086453
25608,Onestep,0.49113561344283435
25609,Onestep,0.4577853384424799
25610,Onestep,0.6090247212985285
25611,Onestep,0.09176934353559796
25612,Onestep,0.7727095270335764
25613,Onestep,0.45240781218671217
25614,Onestep,0.361242200631984
25615,Onestep,0.6754556579215871
25616,Onestep,0.6748714801428517
25617,Onestep,0.6278005699976148
25618,Onestep,0.6247265785091239
25619,Onestep,0.4952665279896588
25620,Onestep,0.4851956858362242
25621,Onestep,0.10238397249545808
25622,Onestep,0.5869685258436284
25623,Onestep,0.5958826134114373
25624,Onestep,0.4701702037992145
25625,Onestep,0.4396619188829599
25626,Onestep,0.7680433952485607
25627,Onestep,0.09621798540123115
25628,Onestep,0.7910252768175355
25629,Onestep,0.5123433897167957
25630,Onestep,0.6070875375813943
25631,Onestep,0.697014927577083
25632,Onestep,0.7033908638334261
25633,Onestep,0.6503012456249178
25634,Onestep,0.8290900697555641
25635,Onestep,0.09113889796295635
25636,Onestep,0.5817523935062071
25637,Onestep,0.10854935793805295
25638,Onestep,0.42803846582644717
25639,Onestep,0.6541326697157026
25640,Onestep,0.08924429133330863
25641,Onestep,0.12659471766756053
25642,Onestep,0.7292454054727117
25643,Onestep,0.364440702768812
25644,Onestep,0.7839423180168524
25645,Onestep,0.7755125933864815
25646,Onestep,0.08267594090433011
25647,Onestep,0.39757474902932366
25648,Onestep,0.3773938352118493
25649,Onestep,0.7127208141138593
25650,Onestep,0.5424141648190508
25651,Onestep,0.4738754373171068
25652,Onestep,0.8205616382565744
25653,Onestep,0.6490012386776876
25654,Onestep,0.411214300762041
25655,Onestep,0.7119324687042803
25656,Onestep,0.08960942489947167
25657,Onestep,0.8534535322741624
25658,Onestep,0.6287282639671965
25659,Onestep,0.6970540993008632
25660,Onestep,0.6023777255979148
25661,Onestep,0.7046319540853849
25662,Onestep,0.6914969730289668
25663,Onestep,0.09661589211919619
25664,Onestep,0.5972390682943494
25665,Onestep,0.5197618487289919
25666,Onestep,0.4516904979759835
25667,Onestep,0.6034826237141633
25668,Onestep,0.7736471909649114
25669,Onestep,0.638667632876336
25670,Onestep,0.4111361303836861
25671,Onestep,0.6591225866521746
25672,Onestep,0.51840697245261
25673,Onestep,0.5183930999501998
25674,Onestep,0.5728991298590959
25675,Onestep,0.6515660658270563
25676,Onestep,0.7304720557728652
25677,Onestep,0.5116318706848777
25678,Onestep,0.8704230988239179
25679,Onestep,0.8062645883881532
25680,Onestep,0.6929989664644622
25681,Onestep,0.5875465727751987
25682,Onestep,0.5837475003032979
25683,Onestep,0.6953536833561851
25684,Onestep,0.10324823599869376
25685,Onestep,0.7779650368161677
25686,Onestep,0.08971581862111527
25687,Onestep,0.4489507813712308
25688,Onestep,0.6994445337055373
25689,Onestep,0.4261216548016194
25690,Onestep,0.7634730454470252
25691,Onestep,0.4558251472537331
25692,Onestep,0.09939364659006703
25693,Onestep,0.7305097831057601
25694,Onestep,0.6511852708955955
25695,Onestep,0.5780087203673666
25696,Onestep,0.5320564484770081
25697,Onestep,0.7247610033170311
25698,Onestep,0.5854780611540631
25699,Onestep,0.7955459691971408
25700,Onestep,0.6746712360261231
25701,Onestep,0.5444668645968114
25702,Onestep,0.5899895522442833
25703,Onestep,0.32442267359418375
25704,Onestep,0.5125859706302202
25705,Onestep,0.0948503078425904
25706,Onestep,0.5878074488751035
25707,Onestep,0.7046199444791855
25708,Onestep,0.08917381062396204
25709,Onestep,0.6588460153353167
25710,Onestep,0.09638591497057267
25711,Onestep,0.7363584570527588
25712,Onestep,0.7233046165678088
25713,Onestep,0.5514026098526819
25714,Onestep,0.38674580219254173
25715,Onestep,0.61699254003935
25716,Onestep,0.5463182528886801
25717,Onestep,0.09067877344652922
25718,Onestep,0.6498314960437576
25719,Onestep,0.5424235519098598
25720,Onestep,0.09463988132555426
25721,Onestep,0.5158161388468775
25722,Onestep,0.7732779513642932
25723,Onestep,0.5431231439638913
25724,Onestep,0.08858919623172044
25725,Onestep,0.5694049861519865
25726,Onestep,0.6620984381388686
25727,Onestep,0.6914633007842828
25728,Onestep,0.6282171372335046
25729,Onestep,0.6770232303468181
25730,Onestep,0.4491860200599326
25731,Onestep,0.5382035674641885
25732,Onestep,0.5789719680601376
25733,Onestep,0.7134180842025588
25734,Onestep,0.7563473973017034
25735,Onestep,0.09257559613596132
25736,Onestep,0.4778574420722006
25737,Onestep,0.671374052840081
25738,Onestep,0.35424176863311796
25739,Onestep,0.8678678881464514
25740,Onestep,0.10318410573008831
25741,Onestep,0.8558586985181483
25742,Onestep,0.09131534177759282
25743,Onestep,0.6739952628291465
25744,Onestep,0.6494363738174089
25745,Onestep,0.37791820301376433
25746,Onestep,0.33724035318048284
25747,Onestep,0.31125048957050544
25748,Onestep,0.7183784672560707
25749,Onestep,0.6971923122613137
25750,Onestep,0.8016972996794408
25751,Onestep,0.37086627588687715
25752,Onestep,0.5670942891073838
25753,Onestep,0.5477131569049554
25754,Onestep,0.6295344953914357
25755,Onestep,0.7279570558128702
25756,Onestep,0.5134660341578094
25757,Onestep,0.7798294264977002
25758,Onestep,0.09614953207051402
25759,Onestep,0.4938772123995388
25760,Onestep,0.627012351203527
25761,Onestep,0.8383099138198721
25762,Onestep,0.614607304632097
25763,Onestep,0.6035465748756279
25764,Onestep,0.09466591926712611
25765,Onestep,0.8090085606760615
25766,Onestep,0.7770269910320242
25767,Onestep,0.5421788380417378
25768,Onestep,0.7758669385387045
25769,Onestep,0.40222458636226205
25770,Onestep,0.7355437761248877
25771,Onestep,0.5342950765758959
25772,Onestep,0.8104027078641799
25773,Onestep,0.40824628472091945
25774,Onestep,0.5125442075267022
25775,Onestep,0.33956535167715535
25776,Onestep,0.3327336458904701
25777,Onestep,0.34730999031846477
25778,Onestep,0.093866123113338
25779,Onestep,0.6396466537242793
25780,Onestep,0.09371552863482657
25781,Onestep,0.5728648310105712
25782,Onestep,0.5133454525524795
25783,Onestep,0.08945102762332688
25784,Onestep,0.5287958064098075
25785,Onestep,0.3131007784527965
25786,Onestep,0.564577008042296
25787,Onestep,0.48460824829171145
25788,Onestep,0.09381767318870352
25789,Onestep,0.5508678459567851
25790,Onestep,0.6393695874167118
25791,Onestep,0.8691825456033555
25792,Onestep,0.5328288571525831
25793,Onestep,0.5049805314277906
25794,Onestep,0.5610193221547994
25795,Onestep,0.42651571400767374
25796,Onestep,0.8123415076055492
25797,Onestep,0.8749413911099773
25798,Onestep,0.44998508578755053
25799,Onestep,0.3540745560697359
25800,Onestep,0.33391482474818607
25801,Onestep,0.6323059718183442
25802,Onestep,0.5347839417322415
25803,Onestep,0.43997793197969626
25804,Onestep,0.5211097915995615
25805,Onestep,0.3729249666017379
25806,Onestep,0.1067606430707788
25807,Onestep,0.727506331656577
25808,Onestep,0.44299359286042544
25809,Onestep,0.5700364427089173
25810,Onestep,0.7345606714296643
25811,Onestep,0.7679775043861786
25812,Onestep,0.5244837888705387
25813,Onestep,0.7316718417103935
25814,Onestep,0.5139192821542083
25815,Onestep,0.7827412251387371
25816,Onestep,0.7488503813298356
25817,Onestep,0.5514404157894625
25818,Onestep,0.6831298260857107
25819,Onestep,0.3705663132898599
25820,Onestep,0.4321169857344386
25821,Onestep,0.6023547940633263
25822,Onestep,0.6843549410347436
25823,Onestep,0.665997361742247
25824,Onestep,0.7498825161738263
25825,Onestep,0.8681691235666295
25826,Onestep,0.6394026145440237
25827,Onestep,0.830919205570838
25828,Onestep,0.7031523574804788
25829,Onestep,0.7737504175382737
25830,Onestep,0.08968678511157033
25831,Onestep,0.46550986656025367
25832,Onestep,0.5865193492309901
25833,Onestep,0.0900845511833621
25834,Onestep,0.8794456355306584
25835,Onestep,0.8292473169321757
25836,Onestep,0.847432505136382
25837,Onestep,0.5834810291557453
25838,Onestep,0.7732018785408413
25839,Onestep,0.6259549365271908
25840,Onestep,0.5645284599527376
25841,Onestep,0.782683010392252
25842,Onestep,0.419907336612857
25843,Onestep,0.49483782065908344
25844,Onestep,0.7799301462250773
25845,Onestep,0.7234820961894053
25846,Onestep,0.7470604254750722
25847,Onestep,0.706334780689543
25848,Onestep,0.5158804990857756
25849,Onestep,0.6208836401035578
25850,Onestep,0.8325089157802587
25851,Onestep,0.3630435004077566
25852,Onestep,0.6157170403478702
25853,Onestep,0.851415013537588
25854,Onestep,0.49897700360709585
25855,Onestep,0.4735345442607083
25856,Onestep,0.7435905401650627
25857,Onestep,0.6176675775738283
25858,Onestep,0.8663648358046525
25859,Onestep,0.7511981267923463
25860,Onestep,0.7138805514883804
25861,Onestep,0.4579763587978978
25862,Onestep,0.6384931854685107
25863,Onestep,0.3138883071228905
25864,Onestep,0.6650224458607963
25865,Onestep,0.5806431407213617
25866,Onestep,0.7497247341123922
25867,Onestep,0.5600436964995468
25868,Onestep,0.38289218151506693
25869,Onestep,0.5598338481233832
25870,Onestep,0.41995748579559367
25871,Onestep,0.5235114333220706
25872,Onestep,0.6276204483801726
25873,Onestep,0.5136426181920317
25874,Onestep,0.6361041072233398
25875,Onestep,0.43664814434440546
25876,Onestep,0.09009925595911157
25877,Onestep,0.58642048842792
25878,Onestep,0.5080504493430982
25879,Onestep,0.6083460006455139
25880,Onestep,0.3260930675727429
25881,Onestep,0.5958565051552638
25882,Onestep,0.08853502339792887
25883,Onestep,0.7682193184593139
25884,Onestep,0.5742188426806446
25885,Onestep,0.7788487336842236
25886,Onestep,0.5195047378383215
25887,Onestep,0.7009347317256871
25888,Onestep,0.11725013074840354
25889,Onestep,0.5320423130220253
25890,Onestep,0.771279088634344
25891,Onestep,0.768227634660386
25892,Onestep,0.6832806911800012
25893,Onestep,0.377962774781867
25894,Onestep,0.5690903519960016
25895,Onestep,0.0914306371713656
25896,Onestep,0.40732999206159015
25897,Onestep,0.49855719834411005
25898,Onestep,0.4833305980277729
25899,Onestep,0.8011916274484285
25900,Onestep,0.8580956664274678
25901,Onestep,0.8583697128977078
25902,Onestep,0.764923247205253
25903,Onestep,0.4923030089148815
25904,Onestep,0.09043017102043083
25905,Onestep,0.7006111013032787
25906,Onestep,0.6356599452321113
25907,Onestep,0.6873356668794868
25908,Onestep,0.44117158715597615
25909,Onestep,0.3163183604066406
25910,Onestep,0.5217058530089975
25911,Onestep,0.6681663070384013
25912,Onestep,0.5715734203868683
25913,Onestep,0.6966562731911363
25914,Onestep,0.6540325422641485
25915,Onestep,0.7545120267507113
25916,Onestep,0.4779780288844371
25917,Onestep,0.09060412789026193
25918,Onestep,0.7655010193586136
25919,Onestep,0.7396371083650735
25920,Onestep,0.40035828801482776
25921,Onestep,0.4541734221863076
25922,Onestep,0.08897955454642975
25923,Onestep,0.7400950121319668
25924,Onestep,0.399508808090972
25925,Onestep,0.5462613330139452
25926,Onestep,0.5999685002974021
25927,Onestep,0.64250853234041
25928,Onestep,0.10182109991286342
25929,Onestep,0.5283706622897881
25930,Onestep,0.6306251649811188
25931,Onestep,0.6631003330312886
25932,Onestep,0.5335153494886156
25933,Onestep,0.7722566985115276
25934,Onestep,0.6472224680901966
25935,Onestep,0.7802668730467248
25936,Onestep,0.7544934837373376
25937,Onestep,0.6061821248176178
25938,Onestep,0.5542537263696172
25939,Onestep,0.6167378483331725
25940,Onestep,0.7905345918437205
25941,Onestep,0.7098091483122775
25942,Onestep,0.6379234790562633
25943,Onestep,0.5541914203921949
25944,Onestep,0.5824525782532386
25945,Onestep,0.8576918486081249
25946,Onestep,0.7645665857282959
25947,Onestep,0.7069921576690646
25948,Onestep,0.09994356605589537
25949,Onestep,0.6743524545730848
25950,Onestep,0.7349475787621134
25951,Onestep,0.44574107647740924
25952,Onestep,0.7626450873150052
25953,Onestep,0.7989192213226257
25954,Onestep,0.649196616947048
25955,Onestep,0.8218650500425583
25956,Onestep,0.5850681086861691
25957,Onestep,0.5711395296194939
25958,Onestep,0.6619616640561686
25959,Onestep,0.7419821014787668
25960,Onestep,0.8769839580763081
25961,Onestep,0.5867307949753853
25962,Onestep,0.5114985603582411
25963,Onestep,0.453403275437448
25964,Onestep,0.7981490369526361
25965,Onestep,0.7590123080650294
25966,Onestep,0.5003905563577301
25967,Onestep,0.7250750885927026
25968,Onestep,0.7126544780298729
25969,Onestep,0.8335316409294236
25970,Onestep,0.6219979069587703
25971,Onestep,0.7222884577117472
25972,Onestep,0.5047606953065856
25973,Onestep,0.5956974718738439
25974,Onestep,0.6362847130920262
25975,Onestep,0.7467281113346421
25976,Onestep,0.5857974401984353
25977,Onestep,0.7117899444271899
25978,Onestep,0.6604556246129318
25979,Onestep,0.6009039148602718
25980,Onestep,0.7398795947322119
25981,Onestep,0.6392594839415557
25982,Onestep,0.46943426718459647
25983,Onestep,0.5070033029300548
25984,Onestep,0.09639933431752287
25985,Onestep,0.8465550846714602
25986,Onestep,0.6987758131709344
25987,Onestep,0.6059252672114447
25988,Onestep,0.4877601017485023
25989,Onestep,0.7161286896340073
25990,Onestep,0.6565621715206906
25991,Onestep,0.7460071582336485
25992,Onestep,0.7293522639404353
25993,Onestep,0.7499364046064042
25994,Onestep,0.7187430292255508
25995,Onestep,0.7498896195892335
25996,Onestep,0.5331480664276205
25997,Onestep,0.09844427366284414
25998,Onestep,0.6798978127616637
25999,Onestep,0.808108037620183
26000,Onestep,0.6921843993666911
26001,Onestep,0.5714501984259797
26002,Onestep,0.6486390892580596
26003,Onestep,0.6272272386473707
26004,Onestep,0.5785474972705897
26005,Onestep,0.5483934484962143
26006,Onestep,0.09029122506077175
26007,Onestep,0.512794316040347
26008,Onestep,0.47827586445042014
26009,Onestep,0.5237500944694016
26010,Onestep,0.11061631354652655
26011,Onestep,0.4603794343795498
26012,Onestep,0.7900371180380219
26013,Onestep,0.6743410794487266
26014,Onestep,0.7253199727975861
26015,Onestep,0.4761965490771952
26016,Onestep,0.8875736235205789
26017,Onestep,0.7950663373707421
26018,Onestep,0.09055315085956991
26019,Onestep,0.7964407140499646
26020,Onestep,0.8774995682360064
26021,Onestep,0.6253615922406343
26022,Onestep,0.6149032202625448
26023,Onestep,0.6473134859808949
26024,Onestep,0.783892265243203
26025,Onestep,0.7766796566440819
26026,Onestep,0.09526847047140644
26027,Onestep,0.6513454704412704
26028,Onestep,0.4691268000157415
26029,Onestep,0.805603374349088
26030,Onestep,0.6761605915046448
26031,Onestep,0.8654375860629115
26032,Onestep,0.5594339652562008
26033,Onestep,0.5721757154875216
26034,Onestep,0.740975315209722
26035,Onestep,0.8079086312084778
26036,Onestep,0.6189004006502485
26037,Onestep,0.6690336504140889
26038,Onestep,0.706442793671032
26039,Onestep,0.5676801580749452
26040,Onestep,0.6458143043314636
26041,Onestep,0.7677273870319306
26042,Onestep,0.09429495466748747
26043,Onestep,0.6399578634378056
26044,Onestep,0.5220252336416411
26045,Onestep,0.8018801098467758
26046,Onestep,0.640275873019569
26047,Onestep,0.7309364651929859
26048,Onestep,0.12354350601041267
26049,Onestep,0.6508246209767328
26050,Onestep,0.7089083786816697
26051,Onestep,0.6400507274162985
26052,Onestep,0.518485245924786
26053,Onestep,0.6579435075985973
26054,Onestep,0.7238376513079348
26055,Onestep,0.7595959808252933
26056,Onestep,0.6682453724764537
26057,Onestep,0.5097748089253737
26058,Onestep,0.8557245157424643
26059,Onestep,0.6588144542167277
26060,Onestep,0.8622262795233788
26061,Onestep,0.8148443479084202
26062,Onestep,0.6396560122089321
26063,Onestep,0.717541775681179
26064,Onestep,0.10246497689334325
26065,Onestep,0.6753282885960594
26066,Onestep,0.6317756545112198
26067,Onestep,0.5351098617931911
26068,Onestep,0.7122622831010108
26069,Onestep,0.5002671390162103
26070,Onestep,0.4597374639555217
26071,Onestep,0.7022076608837038
26072,Onestep,0.48940618711460887
26073,Onestep,0.4858712551674362
26074,Onestep,0.7085058264144894
26075,Onestep,0.09341044288004714
26076,Onestep,0.6148676947819951
26077,Onestep,0.09337801169338826
26078,Onestep,0.6432970199943815
26079,Onestep,0.7689131672904634
26080,Onestep,0.6863638911529685
26081,Onestep,0.8234648694465243
26082,Onestep,0.6277187689977366
26083,Onestep,0.6297262864344654
26084,Onestep,0.6832705269873682
26085,Onestep,0.7966376381301578
26086,Onestep,0.7830260832183644
26087,Onestep,0.6497886580260754
26088,Onestep,0.6555376455903332
26089,Onestep,0.46984380871684395
26090,Onestep,0.6189501798012422
26091,Onestep,0.7411979819806502
26092,Onestep,0.8499512846802071
26093,Onestep,0.877238562194885
26094,Onestep,0.6717361675384712
26095,Onestep,0.5908922965549088
26096,Onestep,0.37354975809435287
26097,Onestep,0.8470700416659305
26098,Onestep,0.08777366163079134
26099,Onestep,0.595016696464348
26100,Onestep,0.6648999148110102
26101,Onestep,0.08926652726481157
26102,Onestep,0.6391077114152894
26103,Onestep,0.6355092932768722
26104,Onestep,0.3954425760105872
26105,Onestep,0.43853640779759173
26106,Onestep,0.5877620137673423
26107,Onestep,0.7678145113716925
26108,Onestep,0.839928743053914
26109,Onestep,0.09048802815534365
26110,Onestep,0.6086398199886478
26111,Onestep,0.8218919974955805
26112,Onestep,0.3239792955867602
26113,Onestep,0.6508740766173511
26114,Onestep,0.6582820925225539
26115,Onestep,0.09997940015331427
26116,Onestep,0.8274875612574257
26117,Onestep,0.7526235699112893
26118,Onestep,0.6446229444535934
26119,Onestep,0.7300550834989292
26120,Onestep,0.0933547863160201
26121,Onestep,0.6199843848159658
26122,Onestep,0.7129246152825304
26123,Onestep,0.6010570384189661
26124,Onestep,0.6162022426245373
26125,Onestep,0.7884333412374291
26126,Onestep,0.8065136830131125
26127,Onestep,0.4895855189885528
26128,Onestep,0.7840118500827272
26129,Onestep,0.7828458399042133
26130,Onestep,0.8783169852605759
26131,Onestep,0.11052582008024994
26132,Onestep,0.8734760959690895
26133,Onestep,0.7041115111684917
26134,Onestep,0.10085303322773492
26135,Onestep,0.5723415306473134
26136,Onestep,0.10013394002944376
26137,Onestep,0.5849261662923224
26138,Onestep,0.7246587415052231
26139,Onestep,0.41914717526573353
26140,Onestep,0.09200741896153086
26141,Onestep,0.5540710197432894
26142,Onestep,0.7413846359064644
26143,Onestep,0.6921007083375694
26144,Onestep,0.6121107823361422
26145,Onestep,0.8822529254483478
26146,Onestep,0.657123866160932
26147,Onestep,0.7188878847064679
26148,Onestep,0.524886453221771
26149,Onestep,0.8239979256839104
26150,Onestep,0.5461294865949514
26151,Onestep,0.720379242061312
26152,Onestep,0.0939300826383524
26153,Onestep,0.6180431034065883
26154,Onestep,0.1074852999574172
26155,Onestep,0.7498443597166999
26156,Onestep,0.5849215118680172
26157,Onestep,0.6623395099247931
26158,Onestep,0.36613278795358595
26159,Onestep,0.6429519177537102
26160,Onestep,0.7924966111271596
26161,Onestep,0.7309424596225
26162,Onestep,0.7312557314622761
26163,Onestep,0.6057196599456621
26164,Onestep,0.5567068732422622
26165,Onestep,0.7584221541244653
26166,Onestep,0.09212094854693734
26167,Onestep,0.6876753910081499
26168,Onestep,0.7681342366582078
26169,Onestep,0.5822200093546597
26170,Onestep,0.7871374292713933
26171,Onestep,0.10103024693068396
26172,Onestep,0.6663109448650697
26173,Onestep,0.6494756020732753
26174,Onestep,0.5178622109791754
26175,Onestep,0.7055107478901343
26176,Onestep,0.0875733595004344
26177,Onestep,0.5217219180663818
26178,Onestep,0.5270742839867673
26179,Onestep,0.7427584362252854
26180,Onestep,0.7288260468632504
26181,Onestep,0.3269322625572869
26182,Onestep,0.09536013826283396
26183,Onestep,0.8238737977802963
26184,Onestep,0.8000751841944831
26185,Onestep,0.7867943856768844
26186,Onestep,0.6783653252962718
26187,Onestep,0.5718790842412831
26188,Onestep,0.7784438727080643
26189,Onestep,0.09204840702555557
26190,Onestep,0.6007678480564738
26191,Onestep,0.7939612753248209
26192,Onestep,0.49375255916783745
26193,Onestep,0.8767821111489998
26194,Onestep,0.8268457022166177
26195,Onestep,0.5522052111986251
26196,Onestep,0.7060641875749317
26197,Onestep,0.6921827719045905
26198,Onestep,0.0925703408675276
26199,Onestep,0.8040222246410027
26200,Onestep,0.09789911980474911
26201,Onestep,0.41555748848654595
26202,Onestep,0.8171308487941038
26203,Onestep,0.4886377239142682
26204,Onestep,0.5983251039061096
26205,Onestep,0.6857321630404958
26206,Onestep,0.11049078543802443
26207,Onestep,0.7505575400763527
26208,Onestep,0.6236244289937993
26209,Onestep,0.7495056965042564
26210,Onestep,0.877277956566102
26211,Onestep,0.8056898534330776
26212,Onestep,0.8059295528179051
26213,Onestep,0.7837673237796581
26214,Onestep,0.7596461933611527
26215,Onestep,0.6132898337906543
26216,Onestep,0.5520541623205741
26217,Onestep,0.4860705885001966
26218,Onestep,0.3724684691605535
26219,Onestep,0.8161427909963146
26220,Onestep,0.7355481998058561
26221,Onestep,0.5314094885733411
26222,Onestep,0.09575695406044049
26223,Onestep,0.8055371634908408
26224,Onestep,0.7749089348326191
26225,Onestep,0.4605798270345004
