,Method,Binarization,Dynamic Accuracy,Accuracy,Precision,Recall,F1-Score
115,Bestfit,Onestep,Mean: 0.7863247863247865 STD: 0.06722163422955217 SE: 0.017356551325060133,Mean: 0.4681481481481482 STD: 0.0330321490203203 SE: 0.008528864203009476,Mean: 0.34385964912280703 STD: 0.03911701857669508 SE: 0.010099970766721745,Mean: 0.362962962962963 STD: 0.04129018627540037 SE: 0.010661080253761845,Mean: 0.35315315315315315 STD: 0.040174235294984144 SE: 0.010372942949606119
116,Bestfit,Elected,Cannot be calculated,0.5111111111111111,0.35714285714285715,0.2777777777777778,0.3125
117,Bestfit,Elected,Cannot be calculated,0.5111111111111111,0.35714285714285715,0.2777777777777778,0.3125
118,Bestfit,Elected,Cannot be calculated,0.4666666666666667,0.2857142857142857,0.2222222222222222,0.25
119,Bestfit,Elected,Cannot be calculated,0.4666666666666667,0.2857142857142857,0.2222222222222222,0.25
120,Bestfit,Elected,Cannot be calculated,0.5111111111111111,0.35714285714285715,0.2777777777777778,0.3125
121,Bestfit,Elected,Cannot be calculated,0.4666666666666667,0.2857142857142857,0.2222222222222222,0.25
122,Bestfit,Elected,Cannot be calculated,0.5111111111111111,0.35714285714285715,0.2777777777777778,0.3125
123,Bestfit,Elected,Cannot be calculated,0.5111111111111111,0.35714285714285715,0.2777777777777778,0.3125
124,Bestfit,Elected,Cannot be calculated,0.4666666666666667,0.2857142857142857,0.2222222222222222,0.25
125,Bestfit,Elected,Cannot be calculated,0.4666666666666667,0.2857142857142857,0.2222222222222222,0.25
126,Bestfit,Elected,Cannot be calculated,0.4666666666666667,0.2857142857142857,0.2222222222222222,0.25
127,Bestfit,Elected,Cannot be calculated,0.4666666666666667,0.2857142857142857,0.2222222222222222,0.25
128,Bestfit,Elected,Cannot be calculated,0.5111111111111111,0.35714285714285715,0.2777777777777778,0.3125
129,Bestfit,Elected,Cannot be calculated,0.4666666666666667,0.2857142857142857,0.2222222222222222,0.25
130,Bestfit,Elected,Cannot be calculated,0.4666666666666667,0.2857142857142857,0.2222222222222222,0.25
131,Bestfit,Elected,Mean: nan STD: nan SE: nan,Mean: 0.4844444444444445 STD: 0.022537446792760416 SE: 0.005819143739626456,Mean: 0.3142857142857142 STD: 0.036220896631222146 SE: 0.009352195295828246,Mean: 0.24444444444444446 STD: 0.028171808490950568 SE: 0.007273929674533083,Mean: 0.275 STD: 0.031693284552319366 SE: 0.008183170883849712
